CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
C13794,283.899006,1,818.69,519.49,299.2,947.496827,0.833333,0.166667,0.75,0.083333,1,15,8000,4618.241,199.905433,0,12,1,PAYMENT,9245.27,C17680342,41512,32266.73,M1332121385,0,0,0
C13795,9630.367575,1,5245.28,2931.2,2314.08,0,0.5,0.5,0.333333,0,0,29,21000,5669.928467,2420.224884,0,12,1,CASH_IN,9467.87,C1903051549,6071,15538.87,C373928166,0,0,0
C13796,105.216147,1,1445.55,1135.55,310,0,1,1,0.416667,0,0,32,13500,1267.655533,179.377143,0.9,12,1,CASH_OUT,519973.96,C2121551683,121,0,C1163619825,0,135715.81,0
C13797,41.080375,0.818182,280,0,280,0,0.666667,0,0.666667,0,0,8,9000,479.765654,140.712772,0.5,12,1,PAYMENT,7071.42,C296223788,37203.61,30132.19,M1783418615,0,0,0
C13798,954.260731,1,611.08,567.32,43.76,0,0.833333,0.666667,0.083333,0,0,14,3500,795.002019,189.893901,0,12,1,CASH_OUT,166808.69,C1765350920,30132.19,0,C1076835071,318637.36,267912.2,0
C13799,5779.287938,1,5233.92,3277.47,1956.45,0,1,0.75,1,0,0,61,6000,3555.592453,4277.740666,0,12,1,PAYMENT,7852.4,C904612411,21367,13514.6,M1689498062,0,0,0
C13800,6727.925578,1,1694.48,1457.48,237,5881.182495,0.5,0.5,0.166667,0.333333,10,14,7000,0,,0,6,1,PAYMENT,4453.49,C1753542873,36992,32538.51,M1240230559,0,0,0
C13801,1092.570471,1,624.36,0,624.36,0,1,0,1,0,0,24,1000,653.319911,1210.133021,0,12,1,PAYMENT,1880.05,C649681675,20028,18147.95,M1602069459,0,0,0
C13802,3012.178613,1,27790.42,14605.99,13184.43,469.074937,1,0.666667,1,0.083333,1,79,12000,27839.82354,569.401398,0.727273,12,1,DEBIT,8607.73,C271614685,69674,61066.27,C681979935,334656.69,176131.8,0
C13803,148.511058,0.363636,562.24,349,213.24,0,0.333333,0.083333,0.25,0,0,5,9000,18.208604,74.16386,0,12,1,PAYMENT,5111.72,C975354582,57643.02,52531.3,M1454366618,0,0,0
C13804,2360.086196,1,0,0,0,921.067126,0,0,0,0.333333,5,0,9000,617.359054,569.1152,0,12,1,PAYMENT,232.74,C1694408103,52531.3,52298.57,M1892470159,0,0,0
C13805,28.909122,1,177.05,0,177.05,0,0.5,0,0.333333,0,0,5,1200,165.005267,88.205007,0,6,1,DEBIT,8326.13,C1595354442,25675,17348.87,C1058634310,16727.6,25053.73,0
C13806,3993.254745,1,2049.97,843.7,1206.27,373.338524,1,0.583333,1,0.333333,5,68,5200,1089.826018,974.979137,0,12,1,PAYMENT,10169.55,C2011982397,8181,0,M1743770306,0,0,0
C13807,110.98472,0.909091,150,0,150,559.653063,0.083333,0,0.083333,0.166667,3,1,2000,731.165077,103.635405,0.111111,12,1,PAYMENT,4655.03,C1910098693,165086,160430.97,M398644489,0,0,0
C13809,72.02566,1,222.6,222.6,0,0,0.333333,0.333333,0,0,0,4,7500,390.258331,147.64645,0,12,1,PAYMENT,2732.73,C57407566,4676,1943.27,M436949795,0,0,0
C13810,224.313303,1,2426.96,859.5,1567.46,0,0.75,0.25,0.5,0,0,16,17500,1660.462764,214.351604,0,12,1,PAYMENT,6948.21,C632627844,66575.5,59627.3,M610189734,0,0,0
C13811,2233.485479,1,0,0,0,99.651002,0,0,0,0.083333,1,0,5000,536.029708,527.131185,0,12,1,TRANSFER,92236.11,C2016142571,59627.3,0,C1749186397,272537.66,86070.17,0
C13812,423.479877,1,1944.47,1021.09,923.38,0,1,1,0.666667,0,0,45,11500,1768.256214,206.145472,0,12,1,TRANSFER,104267.94,C947462790,0,0,C655381473,189534.74,352750.76,0
C13813,3265.116481,0.727273,2147.01,0,2147.01,0,1,0,1,0,0,60,8000,8481.013758,2978.655593,0,12,1,TRANSFER,176127.45,C886343183,0,0,C1401316767,407298.23,61151.23,0
C13814,3341.352075,1,192.96,0,192.96,917.200952,1,0,1,0.333333,10,12,3500,1136.740187,1603.866129,0,12,1,TRANSFER,94087.34,C1716855490,0,0,C1916720513,2905646.78,2906551.06,0
C13815,30.186422,0.909091,345.99,120,225.99,0,0.666667,0.25,0.583333,0,0,15,9000,99.876601,149.179856,0.083333,12,1,TRANSFER,172867.65,C1107201631,0,0,C481402298,698572,330085.6,0
C13816,6943.433775,1,3513.64,3513.64,0,0,0.833333,0.833333,0,0,0,7,8000,879.211422,804.71261,0,6,1,TRANSFER,277611.59,C811792884,0,0,C1899073220,309810.71,877201.48,0
C13817,9598.377893,1,781.18,332.95,448.23,5967.801306,1,0.083333,1,0.333333,14,19,12000,2723.358933,4437.764187,0,12,1,TRANSFER,1755646.72,C538375433,0,0,C932583850,2719172.89,4410975.57,0
C13819,980.370868,1,699.33,0,699.33,0,1,0,1,0,0,23,1000,1002.591557,947.930858,0,12,1,TRANSFER,2441078.3,C1864007931,0,0,C667346055,8996943.02,1.07E+07,0
C13820,142.833472,1,1400.18,85,1315.18,0,0.916667,0.083333,0.833333,0,0,22,3000,1575.110682,154.612528,0.636364,12,1,TRANSFER,1147953.82,C1512273713,0,0,C657736958,4708479.3,5579568.65,0
C13821,3177.742619,1,153.72,153.72,0,0,0.416667,0.416667,0,0,0,5,3500,1078.780479,780.955903,0,12,1,TRANSFER,395709.23,C2099878104,0,0,C998351292,446219.81,1097218.45,0
C13822,1751.368315,1,0,0,0,2811.456765,0,0,0,0.333333,12,0,6000,3898.309616,619.053896,0,12,1,TRANSFER,168001.93,C1778422985,0,0,C1538745405,266267.36,469207.53,0
C13823,35.550618,1,458.15,0,458.15,0,1,0,0.909091,0,0,22,1000,402.170167,158.977495,0.666667,11,1,TRANSFER,2032275.62,C1369885738,0,0,C392292416,3420103.09,5056707.37,0
C13824,1239.927866,1,1520,770,750,898.218922,1,0.333333,0.916667,0.25,7,25,1400,2393.323514,1561.256041,0.090909,12,1,TRANSFER,44944.32,C285058000,0,0,C1653859230,55414,100358.32,0
C13825,2692.671422,1,13013.5,9849.05,3164.45,0,1,1,0.833333,0,0,200,7000,11250.01917,723.647022,0,12,1,TRANSFER,957339.52,C555943503,0,0,C665576141,5652327.61,6609667.12,0
C13826,3562.624897,1,244.5,244.5,0,3815.281397,0.083333,0.083333,0,0.166667,3,2,5500,1402.591743,914.737883,0,12,1,TRANSFER,459709.79,C1332439166,0,0,C1122118227,710039.06,1.11E+07,0
C13827,3337.178486,1,883.39,106.09,777.3,5338.547155,0.833333,0.166667,0.75,0.416667,12,20,6000,4039.075325,1344.980722,0.083333,12,1,TRANSFER,637758.38,C684407333,0,0,C564160838,1181971.26,1070702.75,0
C13828,2531.153022,0.909091,0,0,0,2718.185493,0,0,0,0.090909,8,0,3500,712.639694,728.897716,0,11,1,DEBIT,525.22,C1431699407,10229,9703.78,C1034584766,1003,1528.22,0
C13829,784.959164,1,0,0,0,397.992799,0,0,0,0.083333,2,0,3500,223.240044,279.341188,0,12,1,PAYMENT,3847.27,C1828559444,36757.68,32910.4,M2025928493,0,0,0
C13830,1632.580058,1,0,0,0,115.413927,0,0,0,0.25,3,0,1800,1839.752683,4397.363594,0,12,1,PAYMENT,14126.82,C162144258,32910.4,18783.58,M1945836927,0,0,0
C13831,133.428199,1,1268.22,406.28,861.94,0,1,1,0.666667,0,0,21,6000,1551.580661,182.743266,1,12,1,PAYMENT,5478.51,C1943275118,4228,0,M39661414,0,0,0
C13832,40.467471,1,553.48,0,553.48,0,1,0,1,0,0,18,11500,532.936499,176.388863,1,12,1,TRANSFER,194351.55,C1513071903,59,0,C24119573,10389.58,51574.35,0
C13833,22.682781,0.272727,161.5,161.5,0,0,0.083333,0.083333,0,0,0,1,2000,934.889414,81.670199,0,12,1,PAYMENT,1039.62,C1905548224,441531.91,440492.28,M580965610,0,0,0
C13834,62.489102,0.272727,290,290,0,0,0.083333,0.083333,0,0,0,1,4800,77.890926,181.913668,0,12,1,CASH_OUT,230943.69,C1240328647,440492.28,209548.6,C453211571,3288156.14,3726770.23,0
C13835,797.925938,1,3143.21,2352.5,790.71,0,1,1,1,0,0,70,6500,4268.871085,289.372678,0,12,1,PAYMENT,6904.63,C1858976440,1819729.64,1812825.01,M1037346554,0,0,0
C13836,430.592769,1,1741.39,564,1177.39,0,1,0.25,1,0,0,57,5000,1125.765206,248.140964,0.083333,12,1,PAYMENT,3065.84,C435626542,1812825.01,1809759.18,M1064456966,0,0,0
C13837,1128.38317,1,0,0,0,74.22288,0,0,0,0.166667,2,0,1200,285.277888,300.062626,0,12,1,PAYMENT,5641.56,C1013528106,1809759.18,1804117.61,M605201451,0,0,0
C13838,2817.59092,1,37.92,0,37.92,0,0.166667,0,0.166667,0,0,2,3000,755.313452,1167.316335,0,12,1,PAYMENT,3422.04,C72615125,1804117.61,1800695.57,M689147194,0,0,0
C13839,1565.025253,1,3035.98,785.6,2250.38,7003.112284,1,0.5,1,0.666667,36,94,2500,13562.87926,1709.158354,0.666667,12,1,PAYMENT,1380.16,C1555965524,1800695.57,1799315.42,M1841099284,0,0,0
C13840,2828.6637,1,3766.55,1165.85,2600.7,2157.382814,1,0.333333,0.916667,0.083333,2,43,10000,3100.096212,1107.07388,0.083333,12,1,PAYMENT,681.05,C1231696346,1799315.42,1798634.37,M2082807696,0,0,0
C13841,2810.335817,1,0,0,0,1460.353036,0,0,0,0.416667,6,0,3500,4109.608819,666.842013,0,12,1,PAYMENT,2064.02,C1367612102,1798634.37,1796570.34,M1537371824,0,0,0
C13842,830.073634,1,0,0,0,1803.238152,0,0,0,0.25,7,0,14000,2173.470034,233.202069,0,12,1,PAYMENT,12605.06,C1130258687,1796570.34,1783965.28,M399715995,0,0,0
C13843,1784.447292,1,233.09,233.09,0,4469.29969,0.090909,0.090909,0,0.272727,6,2,3000,6168.238025,695.713182,0.181818,11,1,PAYMENT,8923.42,C1727026317,1783965.28,1775041.86,M779051277,0,0,0
C13844,224.97236,1,2084.64,0,2084.64,0,1,0,1,0,0,67,8500,1658.927139,162.039102,0.916667,12,1,PAYMENT,7761.72,C512140711,1775041.86,1767280.15,M279963418,0,0,0
C13845,1155.123292,1,62.02,62.02,0,19.081161,0.083333,0.083333,0,0.083333,1,1,1200,217.775407,465.251459,0,12,1,PAYMENT,2274.37,C1948224958,134958,132683.63,M556662073,0,0,0
C13846,336.565042,1,875.52,341,534.52,0,1,0.25,0.916667,0,0,22,4000,299.441751,191.111282,0,12,1,PAYMENT,10273.19,C170778406,159642,149368.81,M1708490318,0,0,0
C13847,639.830783,0.636364,578.19,380.67,197.52,1848.938533,0.5,0.166667,0.416667,0.166667,4,25,2000,2247.506595,218.280473,0,12,1,PAYMENT,2673.52,C1840217399,51875,49201.48,M598049166,0,0,0
C13848,369.384435,1,3303.03,87.9,3215.13,0,0.833333,0.166667,0.75,0,0,28,6000,2353.184431,173.56131,0,12,1,PAYMENT,6022.64,C1192603187,50952,44929.36,M167550865,0,0,0
C13849,86.157142,1,915.64,0,915.64,0,0.916667,0,0.833333,0,0,11,9500,855.755398,170.160443,0.727273,12,1,DEBIT,891.93,C531373404,51467,50575.07,C1778801068,55432,8813776.61,0
C13850,4283.519021,1,8151.36,3092.07,5059.29,2685.118122,0.833333,0.416667,0.583333,0.25,5,48,9500,6839.916671,1409.01275,0,12,1,PAYMENT,5055.22,C277497558,1054,0,M2055472834,0,0,0
C13851,88.327488,1,669.75,669.75,0,0,1,1,0,0,0,12,4300,632.122421,179.875598,0.545455,12,1,PAYMENT,5726.49,C392760852,49461,43734.51,M1750120280,0,0,0
C13852,1253.723768,1,87.4,87.4,0,0,0.083333,0.083333,0,0,0,2,6500,303.383266,307.918918,0,12,1,PAYMENT,3738.25,C707719282,25078,21339.75,M1883652579,0,0,0
C13853,1487.509392,1,34.52,0,34.52,0,0.166667,0,0.166667,0,0,2,2000,2133.989319,19443.45352,0,12,1,PAYMENT,3608.34,C788592721,84932,81323.66,M1107779742,0,0,0
C13855,0,0,990,0,990,0,0.818182,0,0.818182,0,0,9,1500,0,,0,11,1,PAYMENT,4050.19,C527939020,28451,24400.81,M1568450200,0,0,0
C13856,5825.470945,1,633.11,0,633.11,1249.383941,0.25,0,0.166667,0.666667,10,32,6700,1697.035816,1817.190813,0,12,1,PAYMENT,8146.24,C1972772630,52330,44183.76,M208437930,0,0,0
C13857,2540.664814,1,383.28,0,383.28,0,1,0,1,0,0,12,2900,1721.123332,1410.34689,0,12,1,PAYMENT,830.96,C773300030,10974,10143.04,M384283650,0,0,0
C13858,673.014589,0.833333,638,638,0,2421.366568,0.833333,0.833333,0,0.666667,15,10,8000,789.728968,185.543824,0,6,1,PAYMENT,6292.23,C1397516135,6109,0,M1004390006,0,0,0
C13859,951.415721,1,279.01,279.01,0,552.821008,0.083333,0.083333,0,0.416667,7,1,1200,346.833439,330.722261,0,12,1,PAYMENT,969.76,C698437724,0,0,M38647502,0,0,0
C13860,3315.689234,1,1434.88,740,694.88,5802.393776,1,0.083333,1,0.583333,25,22,6000,4608.192303,2742.232319,0,12,1,PAYMENT,9492.53,C839552703,285,0,M1739653374,0,0,0
C13861,1383.892711,1,1095.13,235.4,859.73,99.30138,1,0.25,1,0.083333,1,26,6000,1130.55011,415.172992,0,12,1,PAYMENT,2565.39,C1152487396,30710,28144.61,M732277370,0,0,0
C13862,716.970968,1,378.35,0,378.35,801.879454,1,0,0.857143,0.428571,8,7,1000,211.734375,317.6652,0,7,1,DEBIT,2050.83,C1295820487,23247,21196.17,C1076835071,485446.05,267912.2,0
C13863,542.036699,1,423.86,423.86,0,0,1,1,0,0,0,12,2500,770.057042,211.127834,0,12,1,PAYMENT,7199.26,C585496942,123307,116107.74,M1784908921,0,0,0
C13864,757.67311,1,2553.46,568.46,1985,0,1,0.25,1,0,0,25,7000,2559.544182,241.597164,0,12,1,PAYMENT,5843.74,C1821580597,0,0,M1152488702,0,0,0
C13865,5311.078831,1,1349.62,887.94,461.68,4258.489193,0.833333,0.75,0.833333,0.416667,13,21,6000,2212.652278,2429.739931,0,12,1,CASH_OUT,127143.23,C1225927567,0,0,C1899073220,587422.29,877201.48,0
C13866,734.663507,0.75,218,218,0,952.495425,0.125,0.125,0,0.125,1,1,1500,992.813331,164.909489,0,8,1,CASH_OUT,276138.13,C1071933072,177971,0,C543409470,10599,0,0
C13867,4762.717627,1,0,0,0,450.089413,0,0,0,0.571429,4,0,5000,806.236783,1327.669984,0,7,1,PAYMENT,265.8,C1273675500,3767,3501.2,M62182667,0,0,0
C13868,62.082275,0.909091,791.68,568.66,223.02,0,0.833333,0.583333,0.583333,0,0,22,4500,892.892557,176.794551,0.75,12,1,PAYMENT,2211.53,C1529010337,20478,18266.47,M1198450099,0,0,0
C13869,3805.629844,1,0,0,0,2132.877903,0,0,0,0.454545,9,0,4000,862.812957,803.521321,0,11,1,PAYMENT,5298.21,C1508720236,487063,481764.79,M2094310615,0,0,0
C13870,92.279773,1,842.51,842.51,0,0,0.916667,0.916667,0,0,0,12,9500,655.378633,151.346633,1,12,1,PAYMENT,3904.44,C830381116,1595,0,M26059997,0,0,0
C13871,1180.686055,1,243.04,0,243.04,56.662525,1,0,0.916667,0.083333,2,12,1200,498.424721,592.239705,0,12,1,PAYMENT,3679.37,C832828638,64106.18,60426.81,M1753746465,0,0,0
C13872,2953.212886,0.545455,320.48,188,132.48,261.393051,0.833333,0.166667,0.666667,0.083333,1,11,10000,8972.867229,718.597731,0,12,1,CASH_OUT,432168.02,C768795248,60426.81,0,C1286084959,2107778.11,1923836.34,0
C13873,4479.251427,1,0,0,0,2078.88662,0,0,0,0.25,4,0,9000,1355.483086,1039.794118,0,12,1,PAYMENT,8001.69,C1100288091,51106,43104.31,M1866340787,0,0,0
C13874,4380.251712,1,0,0,0,404.036972,0,0,0,0.333333,3,0,4500,776.241676,1326.776456,0,9,1,PAYMENT,1361.26,C1207953777,22691,21329.74,M2097435292,0,0,0
C13875,1110.575152,1,3384.68,2344.28,1040.4,0,1,0.833333,1,0,0,47,6000,0,,0,12,1,PAYMENT,3638.87,C351965871,46462.23,42823.36,M186049026,0,0,0
C13876,1278.502197,1,0,0,0,451.336788,0,0,0,0.166667,2,0,1800,0,,0,12,1,CASH_IN,54152.03,C865744496,42823.36,96975.39,C667346055,1.14E+07,1.07E+07,0
C13877,7291.244386,1,3509.25,2299.45,1209.8,64.517949,1,1,1,0.083333,1,73,12000,1543.281435,2581.26123,0,12,1,CASH_IN,22765.47,C1825903149,96975.39,119740.86,C421163163,117682,81993.37,0
C13878,7899.171076,1,0,0,0,11657.31244,0,0,0,0.5,12,0,13000,1646.946937,2154.909881,0,12,1,CASH_IN,133621.41,C746228466,119740.86,253362.28,C1935365522,158433.78,24812.36,0
C13879,72.723403,0.909091,0,0,0,134.752225,0,0,0,0.25,3,0,200,94.494445,157.394691,0,12,1,CASH_IN,215511.92,C281049997,253362.28,468874.2,C1850180796,1271509.17,1187114.17,0
C13881,187.973296,1,116,116,0,0,0.166667,0.166667,0,0,0,2,4000,244.135461,170.124513,0,12,1,CASH_IN,205612.49,C1913386579,468874.2,674486.68,C557041912,557537.26,74144.04,0
C13882,381.627688,1,1266.2,1153.56,112.64,0,0.75,0.666667,0.166667,0,0,21,1500,693.809552,179.077356,0,12,1,CASH_IN,113486.72,C906741317,674486.68,787973.4,C832279283,185389.8,71903.08,0
C13883,5852.750868,1,722.8,269,453.8,5817.204294,0.5,0.083333,0.416667,0.416667,10,8,9000,1771.136112,1789.579488,0,12,1,CASH_IN,38883.63,C1323235180,787973.4,826857.03,C1568059495,122750.49,83866.86,0
C13884,5131.239119,1,0,0,0,7216.567867,0,0,0,0.25,3,0,13000,1194.04075,1190.260209,0,12,1,CASH_IN,242679.64,C1565647145,826857.03,1069536.68,C392292416,5452378.71,5056707.37,0
C13885,290.175484,1,345.17,219.8,125.37,0,0.636364,0.181818,0.545455,0,0,11,6000,376.607432,184.176753,0,11,1,CASH_IN,17791.71,C1891974590,1069536.68,1087328.38,C540811471,20904,3112.29,0
C13886,102.58313,0.636364,2044.73,1294.39,750.34,0,1,1,0.666667,0,0,24,10000,2329.319937,64.668944,0.3,12,1,CASH_IN,248307.1,C412410893,1087328.38,1335635.48,C667346055,1.14E+07,1.07E+07,0
C13887,224.812081,1,388.9,119,269.9,0,0.5,0.083333,0.416667,0,0,7,1500,671.924423,171.946342,0,12,1,CASH_IN,911.76,C566760932,1335635.48,1336547.24,C1364913072,48321.6,47409.85,0
C13888,1432.350154,1,0,0,0,353.621982,0,0,0,0.416667,7,0,1500,525.178843,540.921834,0,12,1,CASH_IN,203301.58,C1933762653,1336547.24,1539848.82,C1234776885,2025098.66,1791710.89,0
C13889,1509.177493,1,0,0,0,1281.15107,0,0,0,0.75,14,0,5000,449.984139,569.555493,0,12,1,CASH_IN,457363.51,C707992390,1539848.82,1997212.32,C248609774,6554171.44,6534746.07,0
C13890,675.8726,1,1315.3,1265.32,49.98,0,0.916667,0.833333,0.083333,0,0,18,4000,0,,0,12,1,CASH_IN,126950.91,C356005505,1997212.32,2124163.23,C22805895,1091231.39,483173.63,0
C13891,683.849179,1,7387.83,3894.51,3493.32,0,1,0.5,0.916667,0,0,50,8000,6873.576182,229.157755,0.75,12,1,CASH_IN,34638.53,C1950246647,2124163.23,2158801.76,C195600860,287548.75,82846.67,0
C13892,678.62589,1,59.24,0,59.24,272.436416,0.083333,0,0.083333,0.083333,1,1,1200,1669.187919,519.945056,0,12,1,CASH_IN,152873.19,C278536229,2158801.76,2311674.95,C193864812,342485,75329.4,0
C13893,2628.010018,1,1918.14,1367.73,550.41,1051.790943,0.916667,0.75,0.833333,0.583333,11,57,7000,3129.107625,759.02622,0,12,1,CASH_IN,27363.26,C574746715,2311674.95,2339038.21,C1590550415,1.92E+07,1.81E+07,0
C13894,144.845309,1,150.88,0,150.88,0,0.909091,0,0.909091,0,0,10,2500,218.136811,161.609286,0,11,1,CASH_IN,184263.87,C1981372076,2339038.21,2523302.08,C1816757085,1.07E+07,1.01E+07,0
C13895,0.000199,0.090909,0.01,0.01,0,0,0.083333,0.083333,0,0,0,1,4000,0.056466,0.05588,0,12,1,CASH_IN,178912.5,C1905758022,2523302.08,2702214.59,C1041638599,302417,17504.47,0
C13896,4199.989868,1,11653.14,6884.6,4768.54,0,0.916667,1,0.916667,0,0,84,16500,13660.2412,1056.912965,0,12,1,CASH_IN,37590.03,C810353241,2702214.59,2739804.62,C884457408,375432.34,84916.82,0
C13897,2288.181566,1,177.45,88,89.45,0,0.333333,0.083333,0.25,0,0,5,5000,712.897132,666.545104,0,12,1,CASH_IN,172844.87,C488898339,2739804.62,2912649.49,C657736958,5856433.12,5579568.65,0
C13898,5312.289573,1,399.92,289,110.92,7412.140941,0.25,0.083333,0.25,0.583333,19,10,7500,13817.5638,6729.203906,0.083333,12,1,CASH_IN,131027.05,C557016605,2912649.49,3043676.54,C35534346,178120.16,10317.66,0
C13899,1851.372165,1,6006.79,5506.81,499.98,0,1,1,0.916667,0,0,93,7600,5389.6734,586.24393,0.083333,12,1,CASH_IN,44873.56,C1821581506,3043676.54,3088550.1,C1740000325,1363368.51,0,0
C13900,692.2898,1,200,200,0,299.710379,0.1,0.1,0,0.1,1,2,9950,816.23679,157.88983,0,10,1,CASH_IN,405429.47,C873769155,3088550.1,3493979.56,C716083600,2444985.19,2107162.1,0
C13901,163.335524,0.545455,460.95,460.95,0,0,0.083333,0.083333,0,0,0,2,1500,162.939482,77.604225,0,12,1,CASH_IN,44809.72,C919376773,3493979.56,3538789.28,C657736958,5683588.25,5579568.65,0
C13902,182.709228,0.909091,2463.21,1295.84,1167.37,0,1,1,1,0,0,44,9500,2362.519923,115.016047,0.444444,12,1,CASH_IN,1076.27,C217389263,3538789.28,3539865.55,C838411509,22774.25,23539.55,0
C13903,483.261458,1,3228.3,3228.3,0,0,0.416667,0.416667,0,0,0,34,600,3304.347175,476.295378,0.166667,12,1,CASH_IN,61546.97,C2031467683,3539865.55,3601412.53,C1577213552,217862.21,8722.97,0
C13904,3676.225496,1,2743.35,1299.63,1443.72,1095.478557,1,0.666667,0.916667,0.083333,1,78,6000,1859.086356,1075.569803,0,12,1,CASH_IN,135665.1,C1758876146,3601412.53,3737077.62,C2118255842,248817.48,379539.92,0
C13905,242.161751,1,686,686,0,0,0.25,0.25,0,0,0,5,1600,79.554524,142.15912,0,12,1,CASH_IN,36040.39,C987015126,3737077.62,3773118.02,C447320069,51291,0,0
C13906,19.281564,0.727273,428.9,0,428.9,0,0.583333,0,0.416667,0,0,7,10500,418.803807,72.655775,0.2,12,1,CASH_IN,33692.43,C507765539,3773118.02,3806810.45,C1721246982,1114787.21,1259045.81,0
C13907,2.476557,0.166667,115.7,115.7,0,0,0.333333,0.333333,0,0,0,2,4500,0,,0,6,1,CASH_IN,312061.25,C1248310508,3806810.45,4118871.69,C401424608,1178808.14,0,0
C13908,3515.499451,1,2864.32,1215.93,1648.39,2880.208755,1,0.583333,1,0.416667,40,91,5500,3362.139057,1988.153764,0,12,1,CASH_IN,160565,C275002771,4118871.69,4279436.69,C998351292,841929.03,1097218.45,0
C13909,199.684606,0.363636,287.4,0,287.4,0,1,0,1,0,0,12,4500,1110.399779,69.685168,0,12,1,CASH_IN,226580.84,C261216862,4279436.69,4506017.53,C543409470,286737.13,0,0
C13910,5218.923199,1,100.01,0,100.01,491.329785,0.083333,0,0.083333,0.166667,3,1,6000,1299.677915,1252.860717,0,12,1,CASH_IN,71176.26,C248146548,4506017.53,4577193.8,C1286084959,2539946.14,1923836.34,0
C13911,1565.98205,0.818182,1677.26,614.85,1062.41,0,0.75,0.166667,0.75,0,0,22,4500,7364.974854,815.300574,0.444444,12,1,CASH_IN,223565.38,C2046652309,4577193.8,4800759.18,C681979935,343264.42,176131.8,0
C13912,2672.203163,0.909091,0,0,0,1347.646329,0,0,0,0.333333,4,0,7500,5983.259628,1143.324572,0.090909,12,1,CASH_IN,208664.25,C1216611732,4800759.18,4800759.18,C1870252780,4800759.18,7416184.79,0
C13913,166.442301,0.454545,797.58,797.58,0,0,0.083333,0.083333,0,0,0,1,9500,2402.676315,207.671591,0,12,1,CASH_IN,425986.84,C1237743088,4800759.18,5226746.02,C1590550415,1.91E+07,1.81E+07,0
C13914,14100.2511,1,4995.8,3403.11,1592.69,20712.67008,1,1,0.333333,0.833333,36,34,16500,20418.33238,21235.0653,0,12,1,CASH_IN,100127.4,C344080246,5226746.02,5326873.42,C1259769769,209548.6,109421.19,0
C13915,1819.405059,1,5671.86,2086.05,3585.81,0,1,0.416667,1,0,0,58,6000,834.969649,540.276017,0,12,1,CASH_IN,95564.34,C110197684,5326873.42,5422437.76,C1688019098,97263.78,1699.44,0
C13916,0,0,178.8,0,178.8,0,1,0,1,0,0,12,1900,0,,0,12,1,CASH_IN,484.57,C1859216983,5422437.76,5422922.33,C657736958,5638778.53,5579568.65,0
C13917,19.572514,0.909091,310.25,310.25,0,0,0.833333,0.833333,0,0,0,13,5500,322.934105,80.005624,0.7,12,1,CASH_IN,113287.66,C339933064,5422922.33,5536209.99,C1859965144,113563.29,0,0
C13918,175.635786,1,0,0,0,54.180326,0,0,0,0.083333,2,0,1800,324.105254,209.432542,0,12,1,CASH_IN,92398.49,C289281017,5536209.99,5628608.48,C1740000325,1318494.95,0,0
C13919,923.117542,0.909091,224.4,224.4,0,1845.4779,0.083333,0.083333,0,0.333333,8,3,1700,2232.42607,467.573132,0,12,1,CASH_IN,198303.64,C478123697,5628608.48,5826912.11,C97730845,1.01E+07,9367714.52,0
C13920,1885.892405,1,675.69,675.69,0,232.702808,0.416667,0.416667,0,0.166667,3,5,2000,657.008002,577.720179,0,12,1,CASH_IN,126873.28,C2038020279,5826912.11,5953785.39,C97730845,9861578.52,9367714.52,0
C13921,1045.458739,0.9,946.29,705.69,240.6,886.266785,0.9,0.3,0.7,0.3,6,27,1500,2138.807396,729.764287,0,10,1,CASH_IN,12229.75,C2047147687,5953785.39,5966015.15,C1629911510,15375.37,3145.61,0
C13922,2875.669063,1,0,0,0,740.863461,0,0,0,0.25,8,0,3000,729.064946,1821.339762,0,12,1,CASH_IN,20490.81,C465869765,5966015.15,5986505.96,C878506901,21695,1204.19,0
C13923,28.054194,0.636364,824.27,0,824.27,0,1,0,1,0,0,26,2500,673.029715,68.550818,0.333333,12,1,CASH_IN,86419.78,C2070830098,5986505.96,6072925.74,C1899073220,714565.52,877201.48,0
C13924,396.376998,1,286.74,52.49,234.25,0,0.75,0.083333,0.666667,0,0,15,1000,232.783063,187.565813,0,12,1,CASH_IN,122464.68,C1332150216,6072925.74,6195390.42,C655381473,293802.68,352750.76,0
C13925,1641.251218,0.727273,0,0,0,2990.165538,0,0,0,0.166667,4,0,3000,4399.723425,500.276155,0.142857,12,1,CASH_IN,18598.96,C306889029,6195390.42,6213989.38,C801142660,361384.16,637928.74,0
C13926,2421.106175,0.9,0,0,0,3701.78388,0,0,0,0.3,8,0,3000,1607.740298,521.646758,0,10,1,CASH_IN,287126.8,C770669178,6213989.38,6501116.17,C33524623,790976.57,138395.49,0
C13927,890.633006,0.909091,756.73,756.73,0,0,0.416667,0.416667,0,0,0,9,3000,1964.578805,276.845199,0,12,1,CASH_IN,8261.33,C619199769,6501116.17,6509377.51,C728885526,90948.3,138627.65,0
